.species.name,tax.id,phage.nonphage,source,source.version,acc
Mycobacterium phage Qyrzula,373414,phage,NCBI Refseq,209,NC_008204
Mycobacterium phage Wildcat,373415,phage,NCBI Refseq,209,NC_008206
Streptomyces virus TG1,374422,phage,NCBI Refseq,209,NC_018853
Propionibacterium phage PA6,376758,phage,NCBI Refseq,209,NC_009541
Mannheimia virus PHL101,376820,phage,NCBI Refseq,209,NC_008201
Stx2-converting phage 86 (Stx2-converting bacteriophage 8),379329,phage,NCBI Refseq,209,NC_008464
Staphylococcus virus phiMR11,379501,phage,NCBI Refseq,209,NC_010147
Prochlorococcus phage P-GSP1,382262,phage,NCBI Refseq,209,NC_020878
Prochlorococcus phage P-SSP3,382273,phage,NCBI Refseq,209,NC_020874
Synechococcus phage syn9,382359,phage,NCBI Refseq,209,NC_008296
Lactococcus phage Q54,382685,phage,NCBI Refseq,209,NC_008364
Ralstonia phage RSM1,384359,phage,NCBI Refseq,209,NC_008574
Ralstonia phage RSS1 (Ralstonia solanacearum phage RSS1),384360,phage,NCBI Refseq,209,NC_008575
Corynebacterium phage P1201,384848,phage,NCBI Refseq,209,NC_009816
Pseudomonas phage LKD16,386792,phage,NCBI Refseq,209,NC_009935
Pseudomonas phage LKA1,386793,phage,NCBI Refseq,209,NC_009936
Staphylococcus virus phiNM1,387907,phage,NCBI Refseq,209,NC_008583
Staphylococcus virus phiNM2,387908,phage,NCBI Refseq,209,NC_028913
Staphylococcus phage phiNM3,387909,phage,NCBI Refseq,209,NC_008617
Staphylococcus virus phiNM4,387910,phage,NCBI Refseq,209,NC_028864
Lactococcus virus KSY1,388452,phage,NCBI Refseq,209,NC_009817
Pseudomonas virus DMS3,389469,phage,NCBI Refseq,209,NC_008717
Lactobacillus phage PL-1,39103,phage,NCBI Refseq,209,NC_022757
Aeromonas virus phiO18P,393598,phage,NCBI Refseq,209,NC_009542
Bacillus virus 1,396034,phage,NCBI Refseq,209,NC_009737
Clostridium phage phiSM101,396359,phage,NCBI Refseq,209,NC_008265
Pseudomonas virus MP22,397353,phage,NCBI Refseq,209,NC_009818
Escherichia virus Qbeta,39803,phage,NCBI Refseq,209,NC_001890
Escherichia virus FI,39804,phage,NCBI Refseq,209,NC_028902
Lactococcus phage 936,39838,phage,NCBI Refseq,209,NC_049346
Staphylococcus virus CNPH82,398839,phage,NCBI Refseq,209,NC_008722
Escherichia phage V5,399183,phage,NCBI Refseq,209,NC_011041
Staphylococcus virus PH15,399185,phage,NCBI Refseq,209,NC_008723
Phormidium virus WMP4,400567,phage,NCBI Refseq,209,NC_008367
Streptococcus phage P9,403905,phage,NCBI Refseq,209,NC_009819
Listeria phage A118,40521,phage,NCBI Refseq,209,NC_003216
Listeria phage A500,40522,phage,NCBI Refseq,209,NC_009810
Listeria virus A511,40523,phage,NCBI Refseq,209,NC_009811
Staphylococcus virus 80,405947,phage,NCBI Refseq,209,NC_030652
Ralstonia virus RSA1,406340,phage,NCBI Refseq,209,NC_009382
Thermus phage phiYS40,407392,phage,NCBI Refseq,209,NC_008584
Streptococcus phage SMP,413066,phage,NCBI Refseq,209,NC_008721
Enterobacteria phage cdtI,414970,phage,NCBI Refseq,209,NC_009514
Archaeal BJ1 virus,416419,phage,NCBI Refseq,209,NC_008695
Erwinia amylovora phage Era103,418443,phage,NCBI Refseq,209,NC_009014
Streptococcus phage phi3396,423476,phage,NCBI Refseq,209,NC_009018
Salmonella phage Vi II-E1,424716,phage,NCBI Refseq,209,NC_010495
Salmonella phage SETP3,424944,phage,NCBI Refseq,209,NC_009232
Salmonella phage SETP7,424947,phage,NCBI Refseq,209,NC_022754
Salmonella phage SETP13,424949,phage,NCBI Refseq,209,NC_022752
Staphylococcus phage phi2958PVL (phi2958PVL),430796,phage,NCBI Refseq,209,NC_011344
Escherichia phage HK106,432198,phage,NCBI Refseq,209,NC_019768
Escherichia phage HK542,432200,phage,NCBI Refseq,209,NC_019769
Escherichia phage HK544,432201,phage,NCBI Refseq,209,NC_019767
Cyanophage PP,434346,phage,NCBI Refseq,209,NC_022751
Lactococcus phage r1t,43685,phage,NCBI Refseq,209,NC_004302
Burkholderia phage BcepGomr,437329,phage,NCBI Refseq,209,NC_009447
Synechococcus virus Syn5,438482,phage,NCBI Refseq,209,NC_009531
Lactobacillus phage phiPYB5,438780,phage,NCBI Refseq,209,NC_027982
Mycobacterium phage Tweety,439809,phage,NCBI Refseq,209,NC_009820
Phormidium virus WMP3,440250,phage,NCBI Refseq,209,NC_009551
Enterococcus phage EF24C (Enterococcus faecalis bacteriophage phiEF24C),442493,phage,NCBI Refseq,209,NC_009904
Synechococcus phage S-SM1,444859,phage,NCBI Refseq,209,NC_015282
Synechococcus phage S-SM2,444860,phage,NCBI Refseq,209,NC_015279
Prochlorococcus phage Syn1,444861,phage,NCBI Refseq,209,NC_015288
Prochlorococcus phage P-RSM4,444862,phage,NCBI Refseq,209,NC_015283
Cyanophage 9515-10a,444875,phage,NCBI Refseq,209,NC_016657
Cyanophage P-SSP2,444876,phage,NCBI Refseq,209,NC_016656
Prochlorococcus phage Syn33,444878,phage,NCBI Refseq,209,NC_015285
Staphylococcus phage tp310-1,445515,phage,NCBI Refseq,209,NC_009761
Staphylococcus phage tp310-2,445516,phage,NCBI Refseq,209,NC_009762
Staphylococcus phage tp310-3,445517,phage,NCBI Refseq,209,NC_009763
Synechococcus phage S-ShM2,445683,phage,NCBI Refseq,209,NC_015281
Synechococcus phage Syn19,445684,phage,NCBI Refseq,209,NC_015286
Synechococcus phage S-SSM5,445685,phage,NCBI Refseq,209,NC_015289
Synechococcus phage S-SSM7,445686,phage,NCBI Refseq,209,NC_015287
Prochlorococcus phage P-SSM7,445688,phage,NCBI Refseq,209,NC_015290
Cyanophage NATL2A-133,445692,phage,NCBI Refseq,209,NC_016659
Cyanophage NATL1A-7,445693,phage,NCBI Refseq,209,NC_016658
Prochlorococcus phage P-HM2,445696,phage,NCBI Refseq,209,NC_015284
Prochlorococcus phage P-HM1,445700,phage,NCBI Refseq,209,NC_015280
Microbacterium phage Min1,446529,phage,NCBI Refseq,209,NC_009603
Geobacillus virus E2,447909,phage,NCBI Refseq,209,NC_009552
Escherichia phage Phi1,448384,phage,NCBI Refseq,209,NC_009821
Escherichia phage phiEcoM-GJ1,451705,phage,NCBI Refseq,209,NC_010106
Escherichia virus RB32,45406,phage,NCBI Refseq,209,NC_008515
Salmonella phage Det7,454798,phage,NCBI Refseq,209,NC_027119
Mycobacterium phage DS6A,45764,phage,NCBI Refseq,209,NC_023744
Bacillus phage 0305phi8-36,458639,phage,NCBI Refseq,209,NC_009760
Sulfolobus spindle-shaped virus 4 (SSV4),459290,phage,NCBI Refseq,209,NC_009986
Sulfolobus spindle-shaped virus 5 (SSV5),459291,phage,NCBI Refseq,209,NC_011217
Streptococcus virus 858,459845,phage,NCBI Refseq,209,NC_010353
Synechococcus phage S-CBP42,461711,phage,NCBI Refseq,209,NC_029031
Pseudomonas virus Yua,462590,phage,NCBI Refseq,209,NC_010116
Thermus virus P23-45,466051,phage,NCBI Refseq,209,NC_009803
Thermus virus P74-26,466052,phage,NCBI Refseq,209,NC_009804
Azospirillum phage Cd,467481,phage,NCBI Refseq,209,NC_010355
Thalassomonas phage BA3,469660,phage,NCBI Refseq,209,NC_009990
Xanthomonas virus Xop411,470314,phage,NCBI Refseq,209,NC_009543
Kluyvera phage Kvp1,47049,phage,NCBI Refseq,209,NC_011534
Staphylococcus phage SAP-2,470865,phage,NCBI Refseq,209,NC_009875
Lactococcus phage 1706,475178,phage,NCBI Refseq,209,NC_010576
Pseudomonas phage PT5,476523,phage,NCBI Refseq,209,NC_011105
Mycobacterium phage Giles,480808,phage,NCBI Refseq,209,NC_009993
Haemophilus phage SuMu,483266,phage,NCBI Refseq,209,NC_019455
Pseudomonas virus LUZ24,484895,phage,NCBI Refseq,209,NC_010325
Pseudomonas phage LUZ19,484896,phage,NCBI Refseq,209,NC_010326
Staphylococcus virus phiMR25,487152,phage,NCBI Refseq,209,NC_010808
Escherichia phage Min27,489779,phage,NCBI Refseq,209,NC_010237
Enterobacteria phage WA13 sensu lato,489828,phage,NCBI Refseq,209,NC_007821
Enterobacteria phage ID18 sensu lato,489829,phage,NCBI Refseq,209,NC_007856
Silicibacter phage DSS3phi2,490912,phage,NCBI Refseq,209,NC_012697
Sulfitobacter phage EE36phi1,490913,phage,NCBI Refseq,209,NC_012696
Abalone shriveling syndrome-associated virus,491893,phage,NCBI Refseq,209,NC_011646
Vibrio virus Kappa,493906,phage,NCBI Refseq,209,NC_010275
Lactococcus virus Bibb29,494269,phage,NCBI Refseq,209,NC_011046
Pseudomonas phage PT2,496396,phage,NCBI Refseq,209,NC_011107
Lactobacillus phage Lrm1,496874,phage,NCBI Refseq,209,NC_011104
Halomonas virus HAP1,499235,phage,NCBI Refseq,209,NC_010342
Myxococcus phage Mx8,49964,phage,NCBI Refseq,209,NC_003085
Lactococcus phage asccphi28,503388,phage,NCBI Refseq,209,NC_010363
Pseudomonas phage PAJU2,504346,phage,NCBI Refseq,209,NC_011373
Propionibacterium phage PAD20,504501,phage,NCBI Refseq,209,NC_015454
Propionibacterium phage PAS50,504553,phage,NCBI Refseq,209,NC_015453
Pseudomonas virus MP29,505291,phage,NCBI Refseq,209,NC_011613
Pseudomonas virus MP38,505292,phage,NCBI Refseq,209,NC_011611
Lactobacillus virus c5,508419,phage,NCBI Refseq,209,NC_019449
Escherichia phage RB49,50948,phage,NCBI Refseq,209,NC_005066
Escherichia phage ID2 Moscow/ID/2001,511969,phage,NCBI Refseq,209,NC_007817
Acidianus filamentous virus 9,512792,phage,NCBI Refseq,209,NC_010537
Lactobacillus phage A2,51369,phage,NCBI Refseq,209,NC_004112
Staphylococcus phage A5W,516541,phage,NCBI Refseq,209,NC_047728
Ralstonia phage RSM3,520962,phage,NCBI Refseq,209,NC_011399
Morganella phage MmP1,526118,phage,NCBI Refseq,209,NC_011085
Lactobacillus phage phig1e,52979,phage,NCBI Refseq,209,NC_004305
Salmonella phage phiSG-JL2,529929,phage,NCBI Refseq,209,NC_010807
Escherichia phage BA14,532074,phage,NCBI Refseq,209,NC_011040
Escherichia phage EcoDS1,532075,phage,NCBI Refseq,209,NC_011042
Escherichia phage 13a,532076,phage,NCBI Refseq,209,NC_011045
Klebsiella phage K11,532077,phage,NCBI Refseq,209,NC_011043
Yersinia phage Yepe2,532078,phage,NCBI Refseq,209,NC_011038
Staphylococcus virus 80alpha,53369,phage,NCBI Refseq,209,NC_009526
Cyanophage P-RSM1,536444,phage,NCBI Refseq,209,NC_021071
Prochlorococcus phage P-SSM3,536453,phage,NCBI Refseq,209,NC_021559
Synechococcus phage S-SSM4,536466,phage,NCBI Refseq,209,NC_020875
Synechococcus phage Syn30,536474,phage,NCBI Refseq,209,NC_021072
Stygiolobus rod-shaped virus,537009,phage,NCBI Refseq,209,NC_025375
Streptococcus phage PH15,537874,phage,NCBI Refseq,209,NC_010945
Pseudomonas phage PB1,538398,phage,NCBI Refseq,209,NC_011810
Xanthomonas phage phiL7,538979,phage,NCBI Refseq,209,NC_012742
Mycobacterium phage DD5,540064,phage,NCBI Refseq,209,NC_011022
Mycobacterium virus Jasper,540065,phage,NCBI Refseq,209,NC_011020
Mycobacterium virus KBG,540066,phage,NCBI Refseq,209,NC_011019
Mycobacterium virus lockley,540067,phage,NCBI Refseq,209,NC_011021
Mycobacterium virus Pukovnik,540068,phage,NCBI Refseq,209,NC_011023
Clostridium phage phiCP39-O,541865,phage,NCBI Refseq,209,NC_011318
Mycobacterium phage Nigel,543152,phage,NCBI Refseq,209,NC_011044
Mycobacterium phage Predator,543153,phage,NCBI Refseq,209,NC_011039
Mycobacterium virus Boomer,546182,phage,NCBI Refseq,209,NC_011054
Mycobacterium virus Kostya,546183,phage,NCBI Refseq,209,NC_011056
Mycobacterium phage Phaedrus,546184,phage,NCBI Refseq,209,NC_011057
Mycobacterium virus Porky,546185,phage,NCBI Refseq,209,NC_011055
Mycobacterium phage Cali,546803,phage,NCBI Refseq,209,NC_011271
Mycobacterium phage Myrna,546805,phage,NCBI Refseq,209,NC_011273
Mycobacterium phage Rizal,546806,phage,NCBI Refseq,209,NC_011272
Mycobacterium phage ScottMcG,546807,phage,NCBI Refseq,209,NC_011269
Mycobacterium phage Spud,546808,phage,NCBI Refseq,209,NC_011270
Bacillus phage PM1,547228,phage,NCBI Refseq,209,NC_020883
Pseudomonas phage LBL3,549445,phage,NCBI Refseq,209,NC_011165
Pseudomonas phage LMA2,549446,phage,NCBI Refseq,209,NC_011166
Ralstonia phage RSB1,551790,phage,NCBI Refseq,209,NC_011201
Iodobacter phage PhiPLPE,551895,phage,NCBI Refseq,209,NC_011142
Staphylococcus virus Twort,55510,phage,NCBI Refseq,209,NC_007021
Staphylococcus virus 187,55511,phage,NCBI Refseq,209,NC_007047
Synechococcus phage S-RSM4,555387,phage,NCBI Refseq,209,NC_013085
Mycobacterium phage Solon,555603,phage,NCBI Refseq,209,NC_011267
Burkholderia phage KS10,557289,phage,NCBI Refseq,209,NC_011216
Erwinia phage phiEa21-4,557393,phage,NCBI Refseq,209,NC_011811
Enterobacteria phage SfV,55884,phage,NCBI Refseq,209,NC_003444
Clostridium virus phiCD27,559189,phage,NCBI Refseq,209,NC_011398
Listeria phage P40,560178,phage,NCBI Refseq,209,NC_011308
Mycobacterium virus Brujita,561996,phage,NCBI Refseq,209,NC_011291
Mycobacterium phage Gumball,561998,phage,NCBI Refseq,209,NC_011290
Mycobacterium phage Troll4,561999,phage,NCBI Refseq,209,NC_011285
Roseobacter phage RDJL Phi 1,562742,phage,NCBI Refseq,209,NC_015466
Mycobacterium virus Fruitloop,563119,phage,NCBI Refseq,209,NC_011288
Mycobacterium phage Konstantine,563121,phage,NCBI Refseq,209,NC_011292
Mycobacterium virus Pacc40,563122,phage,NCBI Refseq,209,NC_011287
Mycobacterium virus Ramsey,563123,phage,NCBI Refseq,209,NC_011289
Stx2-converting phage 1717,563769,phage,NCBI Refseq,209,NC_011357
Enterobacteria phage YYZ-2008,564886,phage,NCBI Refseq,209,NC_011356
Bacillus phage TP21-L,565140,phage,NCBI Refseq,209,NC_011645
Vibrio phage douglas 12A4,573171,phage,NCBI Refseq,209,NC_021068
Vibrio phage eugene 12A10,573172,phage,NCBI Refseq,209,NC_029067
Vibrio phage helene 12B3,573173,phage,NCBI Refseq,209,NC_021067
Vibrio phage henriette 12B8,573174,phage,NCBI Refseq,209,NC_021073
Vibrio phage martha 12B12,573175,phage,NCBI Refseq,209,NC_021070
Stenotrophomonas phage S1,573591,phage,NCBI Refseq,209,NC_011589
Bacillus phage Bastille,57477,phage,NCBI Refseq,209,NC_018856
Staphylococcus virus IPLA35,575610,phage,NCBI Refseq,209,NC_011612
Escherichia phage JSE,576789,phage,NCBI Refseq,209,NC_012740
Escherichia phage JS10,576790,phage,NCBI Refseq,209,NC_012741
Escherichia phage wV8,576791,phage,NCBI Refseq,209,NC_012749
Lactobacillus phage Lv-1,578234,phage,NCBI Refseq,209,NC_011801
Pseudomonas phage 14-1,581037,phage,NCBI Refseq,209,NC_011703
Pseudomonas phage KPP10,582345,phage,NCBI Refseq,209,NC_015272
Pseudomonas phage SN,582382,phage,NCBI Refseq,209,NC_011756
Bacillus phage Bcp1,584892,phage,NCBI Refseq,209,NC_024137
Salmonella phage g341c,590739,phage,NCBI Refseq,209,NC_013059
Mycobacterium phage Phlyer,591487,phage,NCBI Refseq,209,NC_012027
Streptococcus phage Dp-1,59241,phage,NCBI Refseq,209,NC_015274
Staphylococcus virus 85,59506,phage,NCBI Refseq,209,NC_007050
Cyanophage SS120-1,616674,phage,NCBI Refseq,209,NC_020872
Escherichia virus SSL2009a,624134,phage,NCBI Refseq,209,NC_012223
Enterococcus phage EFAP-1,627087,phage,NCBI Refseq,209,NC_012419
Pseudomonas phage phikF77,627480,phage,NCBI Refseq,209,NC_012418
Lactococcus virus bIL170,63118,phage,NCBI Refseq,209,NC_001909
Vibrio phage VP585,631719,phage,NCBI Refseq,209,NC_027981
Lactobacillus virus Lb338-1,632112,phage,NCBI Refseq,209,NC_012530
Streptococcus virus phiAbc2,633135,phage,NCBI Refseq,209,NC_013645
Shigella phage Ag3,637730,phage,NCBI Refseq,209,NC_013693
Lactococcus phage P087,641487,phage,NCBI Refseq,209,NC_012663
Vibrio phage VP93,641832,phage,NCBI Refseq,209,NC_012662
Streptococcus virus Sfi21,64186,phage,NCBI Refseq,209,NC_000872
Vibrio phage VEJphi,642111,phage,NCBI Refseq,209,NC_012757
Streptococcus phage PH10,644007,phage,NCBI Refseq,209,NC_012756
Vibrio phage N4,644563,phage,NCBI Refseq,209,NC_013651
Shigella phage SP18,645664,phage,NCBI Refseq,209,NC_014595
Streptococcus phage 5093,646413,phage,NCBI Refseq,209,NC_012753
Staphylococcus phage phiPVL-CN125,648017,phage,NCBI Refseq,209,NC_012784
Mycobacterium phage Angel,649688,phage,NCBI Refseq,209,NC_012788
Pseudomonas phage LUZ7,655097,phage,NCBI Refseq,209,NC_013691
Pseudomonas phage LIT1,655098,phage,NCBI Refseq,209,NC_013692
Cyanophage PSS2,658401,phage,NCBI Refseq,209,NC_013021
Shigella phage SfII,66284,phage,NCBI Refseq,209,NC_021857
Bacillus phage Wip1,663237,phage,NCBI Refseq,209,NC_022094
Enterococcus phage phiEf11,663241,phage,NCBI Refseq,209,NC_013696
Mycobacterium phage Colbert,663553,phage,NCBI Refseq,209,NC_028689
Mycobacterium phage ET08,663554,phage,NCBI Refseq,209,NC_013650
Mycobacterium virus Peaches,663557,phage,NCBI Refseq,209,NC_013694
Mycobacterium virus Pumpkin,663559,phage,NCBI Refseq,209,NC_042027
Mycobacterium phage UncleHowie,663560,phage,NCBI Refseq,209,NC_027985
Delftia phage PhiW-14,665032,phage,NCBI Refseq,209,NC_013697
Escherichia phage D108,665033,phage,NCBI Refseq,209,NC_013594
Lactococcus virus CB13,665883,phage,NCBI Refseq,209,NC_013155
Lactococcus virus CB14,665884,phage,NCBI Refseq,209,NC_013152
Lactococcus virus CB19,665886,phage,NCBI Refseq,209,NC_013153
Lactococcus virus CB20,665887,phage,NCBI Refseq,209,NC_013154
Escherichia phage AR1,66711,phage,NCBI Refseq,209,NC_027983
Bacillus virus SPbeta,66797,phage,NCBI Refseq,209,NC_001884
Staphylococcus phage P954,668618,phage,NCBI Refseq,209,NC_013195
Escherichia phage 285P,669008,phage,NCBI Refseq,209,NC_015249
Escherichia phage vB_EcoM_ECO1230-10,669875,phage,NCBI Refseq,209,NC_027995
Xylella phage Xfas53,670252,phage,NCBI Refseq,209,NC_013599
Sodalis phage SO1,673375,phage,NCBI Refseq,209,NC_013600
Clostridium phage phiCP26F,673376,phage,NCBI Refseq,209,NC_019496
Enterococcus phage phiFL1A,673832,phage,NCBI Refseq,209,NC_013646
Enterococcus phage phiFL2A,673835,phage,NCBI Refseq,209,NC_013643
Enterococcus phage phiFL3A,673837,phage,NCBI Refseq,209,NC_013648
Enterococcus phage phiFL4A,673839,phage,NCBI Refseq,209,NC_013644
Klebsiella phage KP34,674081,phage,NCBI Refseq,209,NC_013649
Klebsiella phage KP32,674082,phage,NCBI Refseq,209,NC_013647
Hamiltonella virus APSE1,67571,phage,NCBI Refseq,209,NC_000935
Streptococcus virus ALQ132,682370,phage,NCBI Refseq,209,NC_013598
Aggregatibacter phage S1249,683735,phage,NCBI Refseq,209,NC_013597
Mycobacterium virus Ardmore,685506,phage,NCBI Refseq,209,NC_013936
Pseudomonas phage PaP1,685892,phage,NCBI Refseq,209,NC_019913
Clavibacter phage CMP1,686439,phage,NCBI Refseq,209,NC_013698
Cyanophage S-RIM50,687803,phage,NCBI Refseq,209,NC_031242
Acinetobacter phage phiAB1,691318,phage,NCBI Refseq,209,NC_028675
Rhodococcus phage ReqiPine5,691963,phage,NCBI Refseq,209,NC_023722
Rhodococcus phage ReqiPoco6,691964,phage,NCBI Refseq,209,NC_023694
Rhodococcus phage ReqiPepy6,691965,phage,NCBI Refseq,209,NC_023735
Rhodococcus phage ReqiDocB7,691966,phage,NCBI Refseq,209,NC_023706
Pseudomonas phage phi-2,693582,phage,NCBI Refseq,209,NC_013638
Sulfolobus spindle-shaped virus 6 (SSV6),693627,phage,NCBI Refseq,209,NC_013587
Sulfolobus spindle-shaped virus 7 (SSV7),693628,phage,NCBI Refseq,209,NC_013588
Acidianus spindle-shaped virus 1 (SSV1),693629,phage,NCBI Refseq,209,NC_013585
Staphylococcus phage SA1,694060,phage,NCBI Refseq,209,NC_027991
Enterobacteria phage RB27,69609,phage,NCBI Refseq,209,NC_025448
Escherichia phage K1G,698486,phage,NCBI Refseq,209,NC_027993
Escherichia phage K1H,698487,phage,NCBI Refseq,209,NC_027994
Escherichia phage K1ind1,698488,phage,NCBI Refseq,209,NC_041897
Escherichia phage K1ind2,698489,phage,NCBI Refseq,209,NC_041898
Escherichia phage IME08,698728,phage,NCBI Refseq,209,NC_014260
Thermus phage TMA,699370,phage,NCBI Refseq,209,NC_015937
Vibrio phage SIO-2,700512,phage,NCBI Refseq,209,NC_016567
Escherichia phage vB_EcoM_VR7,700939,phage,NCBI Refseq,209,NC_014792
Mycobacterium phage SkiPole,701456,phage,NCBI Refseq,209,NC_023748
Vibrio virus fs1 (Vibrio cholerae O139 fs1 phage),70203,phage,NCBI Refseq,209,NC_004306
Vibrio virus K139,70734,phage,NCBI Refseq,209,NC_003313
Klebsiella phage KP15,707757,phage,NCBI Refseq,209,NC_014036
Enterobacter phage CC31,709484,phage,NCBI Refseq,209,NC_014662
Mycobacterium phage RedRock,711470,phage,NCBI Refseq,209,NC_025444
Staphylococcus phage PVL,71366,phage,NCBI Refseq,209,NC_002321
Salmonella phage ST160,714583,phage,NCBI Refseq,209,NC_014900
Campylobacter virus CP220,722417,phage,NCBI Refseq,209,NC_027997
Campylobacter virus CPt10,722418,phage,NCBI Refseq,209,NC_027996
Streptococcus virus Sfi19,72638,phage,NCBI Refseq,209,NC_000871
Streptococcus phage TP-J34,73422,phage,NCBI Refseq,209,NC_020197
Lactococcus phage 1358,741942,phage,NCBI Refseq,209,NC_027120
uncultured phage MedDCM-OCT-S04-C24,743543,phage,NCBI Refseq,209,NC_048031
uncultured phage MedDCM-OCT-S05-C243,743558,phage,NCBI Refseq,209,NC_048032
uncultured phage MedDCM-OCT-S05-C849,743565,phage,NCBI Refseq,209,NC_048033
uncultured phage MedDCM-OCT-S08-C159,743571,phage,NCBI Refseq,209,NC_048030
uncultured phage MedDCM-OCT-S08-C41,743578,phage,NCBI Refseq,209,NC_048034
Pseudomonas phage PAK_P1,743813,phage,NCBI Refseq,209,NC_015294
Leuconostoc phage 1-A4,745088,phage,NCBI Refseq,209,NC_027987
Streptomyces phage phiSASD1,747763,phage,NCBI Refseq,209,NC_014229
Deep-sea thermophilic phage D6E,749413,phage,NCBI Refseq,209,NC_019544
Pseudomonas phage JG024,749447,phage,NCBI Refseq,209,NC_017674
Synechococcus phage S-CBS2,753084,phage,NCBI Refseq,209,NC_015463
Synechococcus phage S-CBS3,753085,phage,NCBI Refseq,209,NC_015465
Vibrio phage KVP40,75320,phage,NCBI Refseq,209,NC_005083
Synechococcus phage S-CAM1,754037,phage,NCBI Refseq,209,NC_020837
Synechococcus phage S-CAM8,754038,phage,NCBI Refseq,209,NC_021530
Synechococcus phage S-IOM18,754039,phage,NCBI Refseq,209,NC_021536
Synechococcus phage S-RIP2,754040,phage,NCBI Refseq,209,NC_020838
Synechococcus phage S-RIP1,754041,phage,NCBI Refseq,209,NC_020867
Synechococcus phage S-SKS1,754042,phage,NCBI Refseq,209,NC_020851
Sulfitobacter phage pCB2047-C,754043,phage,NCBI Refseq,209,NC_020856
Loktanella phage pCB2051-A,754044,phage,NCBI Refseq,209,NC_020853
Sulfitobacter phage pCB2047-A,754045,phage,NCBI Refseq,209,NC_020858
